Segment,Year,Country,Market,Region,Category,Sub-Category,Profit
Home Office,2011.0,Algeria,Africa,Africa,Office Supplies,Paper,220.68
Home Office,2011.0,Angola,Africa,Africa,Furniture,Bookcases,338.34
Home Office,2011.0,Angola,Africa,Africa,Office Supplies,Storage,31.35
Home Office,2011.0,Angola,Africa,Africa,Technology,Accessories,158.16
Home Office,2011.0,Argentina,LATAM,South,Furniture,Bookcases,-463.26
Home Office,2011.0,Argentina,LATAM,South,Furniture,Chairs,-83.544
Home Office,2011.0,Argentina,LATAM,South,Furniture,Furnishings,-9.815999999999999
Home Office,2011.0,Argentina,LATAM,South,Furniture,Tables,-267.306
Home Office,2011.0,Argentina,LATAM,South,Office Supplies,Art,-6.444
Home Office,2011.0,Argentina,LATAM,South,Office Supplies,Binders,-2.872
Home Office,2011.0,Argentina,LATAM,South,Office Supplies,Envelopes,-5.568
Home Office,2011.0,Argentina,LATAM,South,Technology,Accessories,-3.0720000000000027
Home Office,2011.0,Argentina,LATAM,South,Technology,Phones,-1.12
Home Office,2011.0,Australia,APAC,Oceania,Furniture,Bookcases,269.793
Home Office,2011.0,Australia,APAC,Oceania,Furniture,Chairs,726.1320000000001
Home Office,2011.0,Australia,APAC,Oceania,Furniture,Furnishings,105.95400000000001
Home Office,2011.0,Australia,APAC,Oceania,Office Supplies,Appliances,1684.896
Home Office,2011.0,Australia,APAC,Oceania,Office Supplies,Art,147.423
Home Office,2011.0,Australia,APAC,Oceania,Office Supplies,Binders,13.008
Home Office,2011.0,Australia,APAC,Oceania,Office Supplies,Envelopes,-51.534000000000006
Home Office,2011.0,Australia,APAC,Oceania,Office Supplies,Fasteners,25.89
Home Office,2011.0,Australia,APAC,Oceania,Office Supplies,Labels,23.307000000000002
Home Office,2011.0,Australia,APAC,Oceania,Office Supplies,Paper,117.69899999999998
Home Office,2011.0,Australia,APAC,Oceania,Office Supplies,Storage,164.68200000000002
Home Office,2011.0,Australia,APAC,Oceania,Office Supplies,Supplies,162.132
Home Office,2011.0,Australia,APAC,Oceania,Technology,Accessories,-5.856
Home Office,2011.0,Australia,APAC,Oceania,Technology,Copiers,645.8729999999999
Home Office,2011.0,Australia,APAC,Oceania,Technology,Machines,275.955
Home Office,2011.0,Australia,APAC,Oceania,Technology,Phones,657.1410000000001
Home Office,2011.0,Austria,EU,Central,Furniture,Bookcases,200.34
Home Office,2011.0,Austria,EU,Central,Furniture,Chairs,571.95
Home Office,2011.0,Austria,EU,Central,Office Supplies,Art,6.12
Home Office,2011.0,Austria,EU,Central,Office Supplies,Binders,76.59
Home Office,2011.0,Austria,EMEA,EMEA,Office Supplies,Envelopes,1.23
Home Office,2011.0,Austria,EU,Central,Office Supplies,Paper,102.96
Home Office,2011.0,Austria,EU,Central,Office Supplies,Storage,89.37
Home Office,2011.0,Austria,EU,Central,Office Supplies,Supplies,50.64
Home Office,2011.0,Austria,EU,Central,Technology,Copiers,76.08
Home Office,2011.0,Austria,EU,Central,Technology,Machines,77.67
Home Office,2011.0,Austria,EU,Central,Technology,Phones,65.88
Home Office,2011.0,Belgium,EU,Central,Office Supplies,Binders,3.12
Home Office,2011.0,Belgium,EU,Central,Office Supplies,Storage,119.85
Home Office,2011.0,Belgium,EU,Central,Technology,Accessories,843.99
Home Office,2011.0,Brazil,LATAM,South,Furniture,Bookcases,703.516
Home Office,2011.0,Brazil,LATAM,South,Furniture,Chairs,-198.94000000000003
Home Office,2011.0,Brazil,LATAM,South,Furniture,Furnishings,79.0
Home Office,2011.0,Brazil,LATAM,South,Furniture,Tables,-87.736
Home Office,2011.0,Brazil,LATAM,South,Office Supplies,Appliances,108.924
Home Office,2011.0,Brazil,LATAM,South,Office Supplies,Art,7.512000000000001
Home Office,2011.0,Brazil,LATAM,South,Office Supplies,Binders,20.8
Home Office,2011.0,Brazil,LATAM,South,Office Supplies,Envelopes,-179.428
Home Office,2011.0,Brazil,LATAM,South,Office Supplies,Fasteners,-2.267999999999999
Home Office,2011.0,Brazil,LATAM,South,Office Supplies,Labels,8.88
Home Office,2011.0,Brazil,LATAM,South,Office Supplies,Paper,87.74000000000001
Home Office,2011.0,Brazil,LATAM,South,Office Supplies,Storage,230.66
Home Office,2011.0,Brazil,LATAM,South,Technology,Accessories,80.536
Home Office,2011.0,Brazil,LATAM,South,Technology,Copiers,-408.71236
Home Office,2011.0,Brazil,LATAM,South,Technology,Machines,-132.528
Home Office,2011.0,Brazil,LATAM,South,Technology,Phones,194.936
Home Office,2011.0,Bulgaria,EMEA,EMEA,Office Supplies,Art,0.27
Home Office,2011.0,Bulgaria,EMEA,EMEA,Office Supplies,Envelopes,5.7
Home Office,2011.0,Bulgaria,EMEA,EMEA,Technology,Copiers,46.86
Home Office,2011.0,Bulgaria,EMEA,EMEA,Technology,Phones,279.96
Home Office,2011.0,Cambodia,APAC,Southeast Asia,Furniture,Tables,292.59
Home Office,2011.0,Cambodia,APAC,Southeast Asia,Office Supplies,Binders,20.16
Home Office,2011.0,Cambodia,APAC,Southeast Asia,Office Supplies,Supplies,18.15
Home Office,2011.0,Cambodia,APAC,Southeast Asia,Technology,Copiers,296.91
Home Office,2011.0,Cameroon,Africa,Africa,Furniture,Chairs,63.33
Home Office,2011.0,Cameroon,Africa,Africa,Office Supplies,Art,8.52
Home Office,2011.0,Cameroon,Africa,Africa,Technology,Machines,809.28
Home Office,2011.0,Canada,Canada,Canada,Furniture,Chairs,81.78
Home Office,2011.0,Canada,Canada,Canada,Office Supplies,Appliances,67.26
Home Office,2011.0,Canada,Canada,Canada,Office Supplies,Binders,25.65
Home Office,2011.0,Canada,Canada,Canada,Office Supplies,Fasteners,8.4
Home Office,2011.0,Canada,Canada,Canada,Office Supplies,Paper,7.71
Home Office,2011.0,Canada,Canada,Canada,Office Supplies,Supplies,13.02
Home Office,2011.0,Canada,Canada,Canada,Technology,Machines,18.06
Home Office,2011.0,Chile,LATAM,South,Office Supplies,Labels,0.78
Home Office,2011.0,Chile,LATAM,South,Office Supplies,Paper,9.48
Home Office,2011.0,China,APAC,North Asia,Furniture,Bookcases,1049.67
Home Office,2011.0,China,APAC,North Asia,Furniture,Chairs,579.21
Home Office,2011.0,China,APAC,North Asia,Furniture,Furnishings,61.31999999999999
Home Office,2011.0,China,APAC,North Asia,Furniture,Tables,-801.213
Home Office,2011.0,China,APAC,North Asia,Office Supplies,Appliances,397.35
Home Office,2011.0,China,APAC,North Asia,Office Supplies,Binders,89.7
Home Office,2011.0,China,APAC,North Asia,Office Supplies,Envelopes,201.9
Home Office,2011.0,China,APAC,North Asia,Office Supplies,Labels,49.650000000000006
Home Office,2011.0,China,APAC,North Asia,Office Supplies,Paper,139.2
Home Office,2011.0,China,APAC,North Asia,Office Supplies,Storage,196.44
Home Office,2011.0,China,APAC,North Asia,Office Supplies,Supplies,44.64
Home Office,2011.0,China,APAC,North Asia,Technology,Accessories,262.17
Home Office,2011.0,China,APAC,North Asia,Technology,Copiers,2354.13
Home Office,2011.0,China,APAC,North Asia,Technology,Machines,811.8299999999999
Home Office,2011.0,China,APAC,North Asia,Technology,Phones,1671.39
Home Office,2011.0,Colombia,LATAM,South,Furniture,Bookcases,30.08
Home Office,2011.0,Colombia,LATAM,South,Furniture,Chairs,132.24
Home Office,2011.0,Colombia,LATAM,South,Office Supplies,Art,88.51999999999998
Home Office,2011.0,Colombia,LATAM,South,Office Supplies,Binders,5.16
Home Office,2011.0,Colombia,LATAM,South,Office Supplies,Labels,28.7
Home Office,2011.0,Colombia,LATAM,South,Office Supplies,Paper,0.54
Home Office,2011.0,Colombia,LATAM,South,Office Supplies,Storage,42.68
Home Office,2011.0,Colombia,LATAM,South,Technology,Accessories,5.52
Home Office,2011.0,Colombia,LATAM,South,Technology,Copiers,11.11304
Home Office,2011.0,Colombia,LATAM,South,Technology,Phones,12.72
Home Office,2011.0,Cote d'Ivoire,Africa,Africa,Furniture,Chairs,357.48
Home Office,2011.0,Cote d'Ivoire,Africa,Africa,Furniture,Tables,106.47
Home Office,2011.0,Cote d'Ivoire,Africa,Africa,Office Supplies,Art,27.54
Home Office,2011.0,Cote d'Ivoire,Africa,Africa,Office Supplies,Binders,3.9
Home Office,2011.0,Cote d'Ivoire,Africa,Africa,Office Supplies,Storage,4.11
Home Office,2011.0,Cote d'Ivoire,Africa,Africa,Technology,Machines,200.52
Home Office,2011.0,Cuba,LATAM,Caribbean,Furniture,Chairs,179.51999999999998
Home Office,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Appliances,45.8
Home Office,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Art,12.100000000000001
Home Office,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Binders,67.82000000000001
Home Office,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Envelopes,46.440000000000005
Home Office,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Fasteners,24.12
Home Office,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Labels,11.84
Home Office,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Storage,107.06
Home Office,2011.0,Cuba,LATAM,Caribbean,Office Supplies,Supplies,24.6
Home Office,2011.0,Cuba,LATAM,Caribbean,Technology,Accessories,73.04
Home Office,2011.0,Cuba,LATAM,Caribbean,Technology,Copiers,195.34536
Home Office,2011.0,Cuba,LATAM,Caribbean,Technology,Machines,128.92
Home Office,2011.0,Cuba,LATAM,Caribbean,Technology,Phones,80.67999999999999
Home Office,2011.0,Czech Republic,EMEA,EMEA,Office Supplies,Art,12.12
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Furniture,Bookcases,132.54
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Furniture,Chairs,236.70000000000002
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Furniture,Furnishings,24.18
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Appliances,24.78
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Art,15.12
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Binders,45.87
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Envelopes,6.24
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Fasteners,34.2
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Labels,1.59
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Paper,0.0
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Office Supplies,Storage,14.1
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Technology,Accessories,75.84
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Technology,Machines,12.48
Home Office,2011.0,Democratic Republic of the Congo,Africa,Africa,Technology,Phones,69.21000000000001
Home Office,2011.0,Denmark,EU,North,Office Supplies,Labels,-7.515
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Furniture,Bookcases,-7.968
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Furniture,Chairs,41.227999999999994
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Furniture,Furnishings,-166.6
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Appliances,354.488
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Art,-7.896
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Binders,12.296
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Envelopes,36.08
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Fasteners,6.256
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Labels,6.176
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Paper,-1.02
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Storage,-7.616000000000001
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Office Supplies,Supplies,5.9879999999999995
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Technology,Copiers,-204.38188
Home Office,2011.0,Dominican Republic,LATAM,Caribbean,Technology,Machines,-61.97
Home Office,2011.0,Egypt,Africa,Africa,Furniture,Furnishings,20.16
Home Office,2011.0,Egypt,Africa,Africa,Furniture,Tables,445.26
Home Office,2011.0,Egypt,Africa,Africa,Office Supplies,Appliances,57.3
Home Office,2011.0,Egypt,Africa,Africa,Office Supplies,Art,22.92
Home Office,2011.0,Egypt,Africa,Africa,Office Supplies,Binders,24.48
Home Office,2011.0,Egypt,Africa,Africa,Office Supplies,Labels,0.48
Home Office,2011.0,Egypt,Africa,Africa,Technology,Accessories,99.24
Home Office,2011.0,El Salvador,LATAM,Central,Furniture,Furnishings,5.1
Home Office,2011.0,El Salvador,LATAM,Central,Office Supplies,Appliances,301.84
Home Office,2011.0,El Salvador,LATAM,Central,Office Supplies,Art,55.4
Home Office,2011.0,El Salvador,LATAM,Central,Office Supplies,Envelopes,7.14
Home Office,2011.0,El Salvador,LATAM,Central,Office Supplies,Fasteners,3.16
Home Office,2011.0,El Salvador,LATAM,Central,Office Supplies,Labels,6.24
Home Office,2011.0,El Salvador,LATAM,Central,Office Supplies,Paper,10.68
Home Office,2011.0,El Salvador,LATAM,Central,Office Supplies,Storage,14.58
Home Office,2011.0,El Salvador,LATAM,Central,Office Supplies,Supplies,16.14
Home Office,2011.0,Finland,EU,North,Furniture,Chairs,158.58
Home Office,2011.0,France,EU,Central,Furniture,Bookcases,506.007
Home Office,2011.0,France,EU,Central,Furniture,Chairs,675.375
Home Office,2011.0,France,EU,Central,Furniture,Furnishings,146.34
Home Office,2011.0,France,EU,Central,Furniture,Tables,-135.144
Home Office,2011.0,France,EU,Central,Office Supplies,Appliances,291.219
Home Office,2011.0,France,EU,Central,Office Supplies,Art,418.97999999999996
Home Office,2011.0,France,EU,Central,Office Supplies,Binders,383.73
Home Office,2011.0,France,EU,Central,Office Supplies,Envelopes,30.54
Home Office,2011.0,France,EU,Central,Office Supplies,Fasteners,42.12
Home Office,2011.0,France,EU,Central,Office Supplies,Labels,83.31
Home Office,2011.0,France,EU,Central,Office Supplies,Paper,175.07999999999998
Home Office,2011.0,France,EU,Central,Office Supplies,Storage,-13.229999999999976
Home Office,2011.0,France,EU,Central,Office Supplies,Supplies,375.315
Home Office,2011.0,France,EU,Central,Technology,Accessories,137.61
Home Office,2011.0,France,EU,Central,Technology,Copiers,280.182
Home Office,2011.0,France,EU,Central,Technology,Machines,488.73750000000007
Home Office,2011.0,France,EU,Central,Technology,Phones,223.22699999999995
Home Office,2011.0,Germany,EU,Central,Furniture,Bookcases,515.034
Home Office,2011.0,Germany,EU,Central,Furniture,Chairs,-20.025
Home Office,2011.0,Germany,EU,Central,Furniture,Furnishings,176.73
Home Office,2011.0,Germany,EU,Central,Office Supplies,Appliances,227.373
Home Office,2011.0,Germany,EU,Central,Office Supplies,Art,358.896
Home Office,2011.0,Germany,EU,Central,Office Supplies,Binders,97.161
Home Office,2011.0,Germany,EU,Central,Office Supplies,Envelopes,7.362
Home Office,2011.0,Germany,EU,Central,Office Supplies,Fasteners,0.63
Home Office,2011.0,Germany,EU,Central,Office Supplies,Labels,15.030000000000001
Home Office,2011.0,Germany,EU,Central,Office Supplies,Paper,125.75999999999999
Home Office,2011.0,Germany,EU,Central,Office Supplies,Storage,-97.818
Home Office,2011.0,Germany,EU,Central,Office Supplies,Supplies,74.91
Home Office,2011.0,Germany,EU,Central,Technology,Accessories,-229.24499999999998
Home Office,2011.0,Germany,EU,Central,Technology,Copiers,159.9
Home Office,2011.0,Germany,EU,Central,Technology,Machines,193.73999999999998
Home Office,2011.0,Germany,EU,Central,Technology,Phones,367.06500000000005
Home Office,2011.0,Ghana,Africa,Africa,Technology,Copiers,28.77
Home Office,2011.0,Guatemala,LATAM,Central,Furniture,Bookcases,84.9
Home Office,2011.0,Guatemala,LATAM,Central,Furniture,Chairs,32.6
Home Office,2011.0,Guatemala,LATAM,Central,Furniture,Furnishings,2.6
Home Office,2011.0,Guatemala,LATAM,Central,Office Supplies,Appliances,366.03999999999996
Home Office,2011.0,Guatemala,LATAM,Central,Office Supplies,Envelopes,13.96
Home Office,2011.0,Guatemala,LATAM,Central,Office Supplies,Fasteners,7.44
Home Office,2011.0,Guatemala,LATAM,Central,Office Supplies,Labels,13.2
Home Office,2011.0,Guatemala,LATAM,Central,Office Supplies,Paper,7.02
Home Office,2011.0,Guatemala,LATAM,Central,Technology,Accessories,60.64
Home Office,2011.0,Guatemala,LATAM,Central,Technology,Copiers,70.72496
Home Office,2011.0,Guatemala,LATAM,Central,Technology,Phones,204.57999999999998
Home Office,2011.0,Guinea-Bissau,Africa,Africa,Office Supplies,Fasteners,3.3
Home Office,2011.0,Guinea-Bissau,Africa,Africa,Office Supplies,Storage,25.65
Home Office,2011.0,Haiti,LATAM,Caribbean,Office Supplies,Art,5.383999999999999
Home Office,2011.0,Honduras,LATAM,Central,Furniture,Bookcases,-716.0200000000001
Home Office,2011.0,Honduras,LATAM,Central,Furniture,Chairs,-80.012
Home Office,2011.0,Honduras,LATAM,Central,Furniture,Furnishings,-21.784
Home Office,2011.0,Honduras,LATAM,Central,Office Supplies,Appliances,-79.764
Home Office,2011.0,Honduras,LATAM,Central,Office Supplies,Art,-37.92400000000001
Home Office,2011.0,Honduras,LATAM,Central,Office Supplies,Binders,-43.372
Home Office,2011.0,Honduras,LATAM,Central,Office Supplies,Envelopes,12.384
Home Office,2011.0,Honduras,LATAM,Central,Office Supplies,Fasteners,-12.796
Home Office,2011.0,Honduras,LATAM,Central,Office Supplies,Labels,-9.504
Home Office,2011.0,Honduras,LATAM,Central,Office Supplies,Storage,-23.856
Home Office,2011.0,Honduras,LATAM,Central,Technology,Accessories,9.847999999999999
Home Office,2011.0,Honduras,LATAM,Central,Technology,Copiers,-217.42564
Home Office,2011.0,Honduras,LATAM,Central,Technology,Phones,8.767999999999999
Home Office,2011.0,Hong Kong,APAC,North Asia,Office Supplies,Fasteners,5.13
Home Office,2011.0,Hong Kong,APAC,North Asia,Technology,Phones,29.94
Home Office,2011.0,Hungary,EMEA,EMEA,Office Supplies,Art,12.21
Home Office,2011.0,India,APAC,Central Asia,Furniture,Bookcases,908.34
Home Office,2011.0,India,APAC,Central Asia,Furniture,Chairs,84.6
Home Office,2011.0,India,APAC,Central Asia,Furniture,Furnishings,150.99
Home Office,2011.0,India,APAC,Central Asia,Office Supplies,Appliances,45.42
Home Office,2011.0,India,APAC,Central Asia,Office Supplies,Art,28.29
Home Office,2011.0,India,APAC,Central Asia,Office Supplies,Binders,17.79
Home Office,2011.0,India,APAC,Central Asia,Office Supplies,Envelopes,75.72
Home Office,2011.0,India,APAC,Central Asia,Office Supplies,Fasteners,33.48
Home Office,2011.0,India,APAC,Central Asia,Office Supplies,Labels,53.07
Home Office,2011.0,India,APAC,Central Asia,Office Supplies,Paper,57.18
Home Office,2011.0,India,APAC,Central Asia,Office Supplies,Storage,70.05
Home Office,2011.0,India,APAC,Central Asia,Office Supplies,Supplies,85.23
Home Office,2011.0,India,APAC,Central Asia,Technology,Accessories,497.4599999999999
Home Office,2011.0,India,APAC,Central Asia,Technology,Copiers,576.36
Home Office,2011.0,India,APAC,Central Asia,Technology,Machines,437.82
Home Office,2011.0,India,APAC,Central Asia,Technology,Phones,913.5600000000002
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Furniture,Bookcases,194.673
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Furniture,Chairs,140.19029999999998
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Furniture,Furnishings,-18.1356
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Furniture,Tables,-301.8012
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Appliances,322.97970000000004
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Art,-37.0776
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Binders,2.2998
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Envelopes,-17.3901
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Fasteners,-14.148
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Labels,-6.8481
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Paper,-45.483000000000004
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Storage,-18.2484
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Office Supplies,Supplies,-96.9006
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Technology,Accessories,-45.8862
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Technology,Machines,117.501
Home Office,2011.0,Indonesia,APAC,Southeast Asia,Technology,Phones,523.8408
Home Office,2011.0,Iran,EMEA,EMEA,Furniture,Tables,63.66
Home Office,2011.0,Iran,EMEA,EMEA,Office Supplies,Art,116.31
Home Office,2011.0,Iran,EMEA,EMEA,Office Supplies,Binders,4.2
Home Office,2011.0,Iran,EMEA,EMEA,Office Supplies,Envelopes,7.08
Home Office,2011.0,Iran,EMEA,EMEA,Office Supplies,Fasteners,25.38
Home Office,2011.0,Iran,EMEA,EMEA,Office Supplies,Labels,1.5
Home Office,2011.0,Iran,EMEA,EMEA,Office Supplies,Storage,70.47
Home Office,2011.0,Iran,EMEA,EMEA,Technology,Accessories,102.45
Home Office,2011.0,Iran,EMEA,EMEA,Technology,Machines,20.73
Home Office,2011.0,Iran,EMEA,EMEA,Technology,Phones,284.25
Home Office,2011.0,Iraq,EMEA,EMEA,Furniture,Furnishings,18.72
Home Office,2011.0,Iraq,EMEA,EMEA,Office Supplies,Art,29.16
Home Office,2011.0,Iraq,EMEA,EMEA,Office Supplies,Binders,115.68
Home Office,2011.0,Iraq,EMEA,EMEA,Office Supplies,Fasteners,6.78
Home Office,2011.0,Iraq,EMEA,EMEA,Office Supplies,Paper,4.02
Home Office,2011.0,Iraq,EMEA,EMEA,Office Supplies,Storage,119.52000000000001
Home Office,2011.0,Iraq,EMEA,EMEA,Office Supplies,Supplies,32.489999999999995
Home Office,2011.0,Ireland,EU,North,Office Supplies,Envelopes,-3.825
Home Office,2011.0,Ireland,EU,North,Office Supplies,Fasteners,-5.655
Home Office,2011.0,Ireland,EU,North,Office Supplies,Supplies,-59.28
Home Office,2011.0,Ireland,EU,North,Technology,Copiers,-220.95
Home Office,2011.0,Ireland,EU,North,Technology,Phones,-142.68
Home Office,2011.0,Israel,EMEA,EMEA,Furniture,Chairs,21.72
Home Office,2011.0,Israel,EMEA,EMEA,Office Supplies,Binders,7.68
Home Office,2011.0,Israel,EMEA,EMEA,Office Supplies,Envelopes,140.64
Home Office,2011.0,Israel,EMEA,EMEA,Office Supplies,Paper,0.0
Home Office,2011.0,Italy,EU,South,Furniture,Bookcases,758.64
Home Office,2011.0,Italy,EU,South,Furniture,Chairs,-309.6
Home Office,2011.0,Italy,EU,South,Furniture,Furnishings,111.83999999999999
Home Office,2011.0,Italy,EU,South,Office Supplies,Art,194.37
Home Office,2011.0,Italy,EU,South,Office Supplies,Binders,120.24000000000001
Home Office,2011.0,Italy,EU,South,Office Supplies,Envelopes,21.24
Home Office,2011.0,Italy,EU,South,Office Supplies,Fasteners,24.84
Home Office,2011.0,Italy,EU,South,Office Supplies,Labels,23.55
Home Office,2011.0,Italy,EU,South,Office Supplies,Storage,-326.80199999999996
Home Office,2011.0,Italy,EU,South,Office Supplies,Supplies,174.72
Home Office,2011.0,Italy,EU,South,Technology,Accessories,66.42
Home Office,2011.0,Italy,EU,South,Technology,Copiers,146.07
Home Office,2011.0,Jamaica,LATAM,Caribbean,Furniture,Bookcases,303.7
Home Office,2011.0,Jamaica,LATAM,Caribbean,Furniture,Furnishings,57.2
Home Office,2011.0,Jamaica,LATAM,Caribbean,Office Supplies,Labels,0.8
Home Office,2011.0,Japan,APAC,North Asia,Furniture,Chairs,436.77
Home Office,2011.0,Japan,APAC,North Asia,Furniture,Furnishings,2.16
Home Office,2011.0,Japan,APAC,North Asia,Office Supplies,Art,22.92
Home Office,2011.0,Japan,APAC,North Asia,Office Supplies,Fasteners,15.48
Home Office,2011.0,Japan,APAC,North Asia,Office Supplies,Labels,4.77
Home Office,2011.0,Japan,APAC,North Asia,Technology,Phones,57.66
Home Office,2011.0,Kazakhstan,EMEA,EMEA,Furniture,Bookcases,-64.236
Home Office,2011.0,Kazakhstan,EMEA,EMEA,Office Supplies,Binders,-10.545
Home Office,2011.0,Kazakhstan,EMEA,EMEA,Office Supplies,Envelopes,-7.992000000000001
Home Office,2011.0,Kenya,Africa,Africa,Office Supplies,Art,22.470000000000002
Home Office,2011.0,Kenya,Africa,Africa,Office Supplies,Binders,89.61
Home Office,2011.0,Kyrgyzstan,EMEA,EMEA,Office Supplies,Envelopes,6.09
Home Office,2011.0,Lebanon,EMEA,EMEA,Furniture,Chairs,169.14
Home Office,2011.0,Lebanon,EMEA,EMEA,Office Supplies,Storage,23.31
Home Office,2011.0,Liberia,Africa,Africa,Furniture,Furnishings,0.96
Home Office,2011.0,Liberia,Africa,Africa,Office Supplies,Fasteners,7.98
Home Office,2011.0,Liberia,Africa,Africa,Office Supplies,Labels,0.18
Home Office,2011.0,Liberia,Africa,Africa,Technology,Accessories,53.94
Home Office,2011.0,Lithuania,EMEA,EMEA,Office Supplies,Art,-160.434
Home Office,2011.0,Lithuania,EMEA,EMEA,Office Supplies,Binders,-3.456
Home Office,2011.0,Madagascar,Africa,Africa,Office Supplies,Storage,34.44
Home Office,2011.0,Madagascar,Africa,Africa,Technology,Phones,14.4
Home Office,2011.0,Malaysia,APAC,Southeast Asia,Office Supplies,Binders,22.95
Home Office,2011.0,Malaysia,APAC,Southeast Asia,Office Supplies,Envelopes,46.95
Home Office,2011.0,Malaysia,APAC,Southeast Asia,Office Supplies,Paper,27.54
Home Office,2011.0,Malaysia,APAC,Southeast Asia,Office Supplies,Storage,68.4
Home Office,2011.0,Malaysia,APAC,Southeast Asia,Technology,Accessories,628.5
Home Office,2011.0,Malaysia,APAC,Southeast Asia,Technology,Copiers,50.13
Home Office,2011.0,Mexico,LATAM,North,Furniture,Bookcases,-21.1
Home Office,2011.0,Mexico,LATAM,North,Furniture,Chairs,116.916
Home Office,2011.0,Mexico,LATAM,North,Furniture,Tables,31.256
Home Office,2011.0,Mexico,LATAM,North,Office Supplies,Appliances,256.28
Home Office,2011.0,Mexico,LATAM,North,Office Supplies,Art,111.82
Home Office,2011.0,Mexico,LATAM,North,Office Supplies,Binders,32.28
Home Office,2011.0,Mexico,LATAM,North,Office Supplies,Envelopes,32.72
Home Office,2011.0,Mexico,LATAM,North,Office Supplies,Fasteners,39.36
Home Office,2011.0,Mexico,LATAM,North,Office Supplies,Labels,7.52
Home Office,2011.0,Mexico,LATAM,North,Office Supplies,Paper,151.78
Home Office,2011.0,Mexico,LATAM,North,Office Supplies,Storage,89.64
Home Office,2011.0,Mexico,LATAM,North,Office Supplies,Supplies,120.84
Home Office,2011.0,Mexico,LATAM,North,Technology,Accessories,378.79999999999995
Home Office,2011.0,Mexico,LATAM,North,Technology,Copiers,185.84196
Home Office,2011.0,Mexico,LATAM,North,Technology,Machines,672.78
Home Office,2011.0,Mexico,LATAM,North,Technology,Phones,265.64000000000004
Home Office,2011.0,Moldova,EMEA,EMEA,Furniture,Furnishings,1.02
Home Office,2011.0,Moldova,EMEA,EMEA,Office Supplies,Art,30.779999999999998
Home Office,2011.0,Moldova,EMEA,EMEA,Office Supplies,Fasteners,4.44
Home Office,2011.0,Moldova,EMEA,EMEA,Office Supplies,Storage,17.76
Home Office,2011.0,Moldova,EMEA,EMEA,Office Supplies,Supplies,22.38
Home Office,2011.0,Moldova,EMEA,EMEA,Technology,Phones,30.54
